file_id,cell_line
5180,MCF7
5181,RT4
5182,RT4
5183,MCF7
5184,RT4
5185,HeLa
5186,HEK 293
5187,U-2 OS
5188,HeLa
5189,RT4
5190,A549
5191,RT4
5192,HeLa
5193,HEK 293
5194,RT4
5195,PC-3
5196,HEK 293
5197,U-251 MG
5198,A549
5199,PC-3
5200,CACO-2
5201,U-251 MG
5202,U-251 MG
5203,U-251 MG
5204,CACO-2
5205,RT4
5206,PC-3
5207,U-251 MG
5208,U-2 OS
5209,RT4
5210,U-2 OS
5211,U-251 MG
5212,CACO-2
5213,RT4
5214,RT4
5215,HeLa
5216,HEK 293
5217,U-251 MG
5218,RT4
5219,U-251 MG
5220,HEK 293
5221,RT4
5222,HEK 293
5223,A549
5224,RT4
5225,MCF7
5226,RT4
5227,HEK 293
5228,MCF7
5229,RT4
5230,HEK 293
5231,CACO-2
5232,RT4
5233,RT4
5234,A549
5235,U-251 MG
5236,PC-3
5237,RT4
5238,RT4
5239,RT4
5240,U-251 MG
5241,RT4
5242,HeLa
5243,CACO-2
5244,CACO-2
5245,HEK 293
5246,RT4
5247,RT4
5248,A549
5249,RT4
5250,CACO-2
5251,PC-3
5252,CACO-2
5253,A549
5254,A549
5255,PC-3
5256,HEK 293
5257,MCF7
5258,U-2 OS
5259,U-2 OS
5260,RT4
5261,CACO-2
5262,MCF7
5263,U-251 MG
5264,A549
5265,A549
5266,HeLa
5267,PC-3
5268,PC-3
5269,U-2 OS
5270,CACO-2
5271,HeLa
5272,RT4
5273,HEK 293
5274,HeLa
5275,MCF7
5276,CACO-2
5277,MCF7
5278,PC-3
5279,CACO-2
5280,A549
5281,PC-3
5282,CACO-2
5283,HEK 293
5284,HEK 293
5285,RT4
5286,U-2 OS
5287,CACO-2
5288,U-2 OS
5289,CACO-2
5290,RT4
5291,PC-3
5292,HEK 293
5293,HEK 293
5294,RT4
5295,RT4
5296,RT4
5297,RT4
5298,PC-3
5299,HeLa
5300,HeLa
5301,MCF7
5302,RT4
5303,CACO-2
5304,HeLa
5305,RT4
5306,HeLa
5307,RT4
5308,A549
5309,RT4
5310,CACO-2
5311,U-2 OS
5312,HEK 293
5313,U-2 OS
5314,U-251 MG
5315,RT4
5316,CACO-2
5317,HEK 293
5318,HEK 293
5319,CACO-2
5320,HeLa
5321,U-251 MG
5322,U-251 MG
5323,RT4
5324,RT4
5325,CACO-2
5326,U-2 OS
5327,U-251 MG
5328,CACO-2
5329,U-2 OS
5330,U-251 MG
5331,U-251 MG
5332,RT4
5333,HEK 293
5334,HeLa
5335,CACO-2
5336,HEK 293
5337,HEK 293
5338,CACO-2
5339,MCF7
5340,RT4
5341,U-2 OS
5342,PC-3
5343,HeLa
5344,RT4
5345,CACO-2
5346,RT4
5347,CACO-2
5348,U-2 OS
5349,A549
5350,CACO-2
5351,HEK 293
5352,RT4
5353,RT4
5354,CACO-2
5355,RT4
5356,MCF7
5357,RT4
5358,MCF7
5359,RT4
5360,RT4
5361,U-2 OS
5362,U-251 MG
5363,MCF7
5364,RT4
5365,U-2 OS
5366,RT4
5367,A549
5368,MCF7
5369,RT4
5370,HeLa
5371,CACO-2
5372,HEK 293
5373,U-251 MG
5374,CACO-2
5375,CACO-2
5376,MCF7
5377,PC-3
5378,A549
5379,MCF7
5380,CACO-2
5381,U-2 OS
5382,HeLa
5383,RT4
5384,A549
5385,MCF7
5386,PC-3
5387,HEK 293
5388,HEK 293
5389,RT4
5390,CACO-2
5391,HEK 293
5392,CACO-2
5393,U-2 OS
5394,RT4
5395,HEK 293
5396,RT4
5397,RT4
5398,U-251 MG
5399,A549
5400,RT4
5401,PC-3
5402,HeLa
5403,RT4
5404,CACO-2
5405,PC-3
5406,CACO-2
5407,CACO-2
5408,U-2 OS
5409,RT4
5410,RT4
5411,RT4
5412,RT4
5413,HEK 293
5414,CACO-2
5415,HEK 293
5416,U-2 OS
5417,PC-3
5418,RT4
5419,CACO-2
5420,HeLa
5421,MCF7
5422,PC-3
5423,HeLa
5424,CACO-2
5425,MCF7
5426,CACO-2
5427,RT4
5428,MCF7
5429,RT4
5430,U-251 MG
5431,A549
5432,RT4
5433,RT4
5434,RT4
5435,MCF7
5436,CACO-2
5437,RT4
5438,CACO-2
5439,HEK 293
5440,RT4
5441,RT4
5442,RT4
5443,RT4
5444,RT4
5445,PC-3
5446,CACO-2
5447,CACO-2
5448,HEK 293
5449,PC-3
5450,RT4
5451,PC-3
5452,U-2 OS
5453,RT4
5454,HeLa
5455,HEK 293
5456,U-2 OS
5457,CACO-2
5458,PC-3
5459,MCF7
5460,MCF7
5461,U-2 OS
5462,PC-3
5463,U-251 MG
5464,HEK 293
5465,MCF7
5466,RT4
5467,RT4
5468,A549
5469,HEK 293
5470,RT4
5471,MCF7
5472,U-251 MG
5473,CACO-2
5474,HeLa
5475,RT4
5476,CACO-2
5477,HeLa
5478,A549
5479,PC-3
5480,HEK 293
5481,CACO-2
5482,HEK 293
5483,CACO-2
5484,CACO-2
5485,CACO-2
5486,MCF7
5487,RT4
5488,CACO-2
5489,U-2 OS
5490,HEK 293
5491,RT4
5492,RT4
5493,U-2 OS
5494,HEK 293
5495,CACO-2
5496,CACO-2
5497,U-2 OS
5498,RT4
5499,U-251 MG
5500,U-2 OS
5501,RT4
5502,HeLa
5503,U-2 OS
5504,MCF7
5505,HEK 293
5506,RT4
5507,CACO-2
5508,CACO-2
5509,HeLa
5510,HEK 293
5511,MCF7
5512,RT4
5513,HeLa
5514,HeLa
5515,MCF7
5516,CACO-2
5517,HeLa
5518,MCF7
5519,U-251 MG
5520,HEK 293
5521,U-2 OS
5522,HEK 293
5523,U-2 OS
5524,U-251 MG
5525,U-2 OS
5526,HEK 293
5527,HeLa
5528,CACO-2
5529,CACO-2
5530,HeLa
5531,A549
5532,CACO-2
5533,HEK 293
5534,RT4
5535,RT4
5536,CACO-2
5537,RT4
5538,A549
5539,CACO-2
5540,PC-3
5541,U-251 MG
5542,MCF7
5543,HEK 293
5544,CACO-2
5545,HeLa
5546,HEK 293
5547,PC-3
5548,U-2 OS
5549,CACO-2
5550,U-251 MG
5551,RT4
5552,RT4
5553,RT4
5554,MCF7
5555,A549
5556,RT4
5557,RT4
5558,HEK 293
5559,RT4
5560,CACO-2
5561,RT4
5562,PC-3
5563,RT4
5564,A549
5565,MCF7
5566,RT4
5567,MCF7
5568,A549
5569,HEK 293
5570,MCF7
5571,MCF7
5572,MCF7
5573,HEK 293
5574,CACO-2
5575,MCF7
5576,HeLa
5577,HeLa
5578,CACO-2
5579,U-251 MG
5580,U-251 MG
5581,RT4
5582,U-2 OS
5583,U-251 MG
5584,HEK 293
5585,U-2 OS
5586,HeLa
5587,HEK 293
5588,HEK 293
5589,CACO-2
5590,HEK 293
5591,CACO-2
5592,U-2 OS
5593,HEK 293
5594,HEK 293
5595,HEK 293
5596,RT4
5597,MCF7
5598,CACO-2
5599,HEK 293
5600,RT4
5601,HEK 293
5602,U-251 MG
5603,PC-3
5604,MCF7
5605,HeLa
5606,A549
5607,PC-3
5608,RT4
5609,U-251 MG
5610,CACO-2
5611,MCF7
5612,HeLa
5613,RT4
5614,CACO-2
5615,RT4
5616,A549
5617,RT4
5618,RT4
5619,CACO-2
5620,U-2 OS
5621,U-2 OS
5622,U-2 OS
5623,HEK 293
5624,RT4
5625,PC-3
5626,CACO-2
5627,U-251 MG
5628,MCF7
5629,U-2 OS
5630,A549
5631,U-2 OS
5632,CACO-2
5633,CACO-2
5634,CACO-2
5635,A549
5636,HEK 293
5637,HeLa
5638,CACO-2
5639,CACO-2
5640,RT4
5641,CACO-2
5642,CACO-2
5643,MCF7
5644,RT4
5645,PC-3
5646,U-2 OS
5647,RT4
5648,CACO-2
5649,U-2 OS
5650,U-2 OS
5651,HeLa
5652,CACO-2
5653,RT4
5654,HEK 293
5655,RT4
5656,CACO-2
5657,CACO-2
5658,PC-3
5659,CACO-2
5660,HEK 293
5661,PC-3
5662,CACO-2
5663,MCF7
5664,CACO-2
5665,HEK 293
5666,HEK 293
5667,PC-3
5668,A549
5669,RT4
5670,HEK 293
5671,HEK 293
5672,RT4
5673,HeLa
5674,MCF7
5675,A549
5676,HEK 293
5677,MCF7
5678,CACO-2
5679,U-251 MG
5680,PC-3
5681,RT4
5682,PC-3
5683,HEK 293
5684,CACO-2
5685,CACO-2
5686,MCF7
5687,U-251 MG
5688,U-251 MG
5689,RT4
5690,A549
5691,CACO-2
5692,RT4
5693,CACO-2
5694,U-2 OS
5695,PC-3
5696,PC-3
5697,CACO-2
5698,CACO-2
5699,U-2 OS
5700,HEK 293
5701,MCF7
5702,PC-3
5703,CACO-2
5704,RT4
5705,MCF7
5706,RT4
5707,U-2 OS
5708,CACO-2
5709,RT4
5710,HEK 293
5711,RT4
5712,RT4
5713,CACO-2
5714,U-251 MG
5715,PC-3
5716,U-2 OS
5717,RT4
5718,MCF7
5719,HEK 293
5720,U-251 MG
5721,CACO-2
5722,PC-3
5723,RT4
5724,RT4
5725,CACO-2
5726,CACO-2
5727,PC-3
5728,HEK 293
5729,A549
5730,HEK 293
5731,RT4
5732,MCF7
5733,PC-3
5734,PC-3
5735,RT4
5736,A549
5737,RT4
5738,RT4
5739,MCF7
5740,U-251 MG
5741,PC-3
5742,CACO-2
5743,HeLa
5744,MCF7
5745,MCF7
5746,PC-3
5747,RT4
5748,RT4
5749,MCF7
5750,HeLa
5751,HeLa
5752,HeLa
5753,MCF7
5754,HEK 293
5755,HEK 293
5756,CACO-2
5757,HEK 293
5758,A549
5759,U-2 OS
5760,U-2 OS
5761,CACO-2
5762,HEK 293
5763,CACO-2
5764,RT4
5765,A549
5766,RT4
5767,HeLa
5768,RT4
5769,HEK 293
5770,MCF7
5771,U-251 MG
5772,CACO-2
5773,CACO-2
5774,CACO-2
5775,PC-3
5776,RT4
5777,U-2 OS
5778,PC-3
5779,RT4
5780,HeLa
5781,RT4
5782,MCF7
5783,CACO-2
5784,MCF7
5785,PC-3
5786,RT4
5787,RT4
5788,U-251 MG
5789,HEK 293
5790,RT4
5791,U-251 MG
5792,U-251 MG
5793,U-2 OS
5794,RT4
5795,MCF7
5796,MCF7
5797,HEK 293
5798,A549
5799,CACO-2
5800,MCF7
5801,HeLa
5802,CACO-2
5803,CACO-2
5804,CACO-2
5805,HEK 293
5806,CACO-2
5807,RT4
5808,MCF7
5809,PC-3
5810,CACO-2
5811,CACO-2
5812,MCF7
5813,CACO-2
5814,HEK 293
5815,RT4
5816,U-2 OS
5817,MCF7
5818,CACO-2
5819,HEK 293
5820,RT4
5821,MCF7
5822,CACO-2
5823,HeLa
5824,MCF7
5825,U-2 OS
5826,U-251 MG
5827,RT4
5828,CACO-2
5829,U-251 MG
5830,CACO-2
5831,A549
5832,PC-3
5833,MCF7
5834,CACO-2
5835,RT4
5836,RT4
5837,PC-3
5838,HeLa
5839,CACO-2
5840,CACO-2
5841,CACO-2
5842,HEK 293
5843,HEK 293
5844,MCF7
5845,CACO-2
5846,CACO-2
5847,HEK 293
5848,U-251 MG
5849,CACO-2
5850,RT4
5851,HEK 293
5852,MCF7
5853,MCF7
5854,RT4
5855,RT4
5856,RT4
5857,RT4
5858,PC-3
5859,CACO-2
5860,HEK 293
5861,HEK 293
5862,RT4
5863,MCF7
5864,CACO-2
5865,HEK 293
5866,U-2 OS
5867,CACO-2
5868,U-2 OS
5869,HeLa
5870,MCF7
5871,RT4
5872,U-251 MG
5873,MCF7
5874,RT4
5875,RT4
5876,U-2 OS
5877,U-251 MG
5878,MCF7
5879,CACO-2
5880,RT4
5881,PC-3
5882,CACO-2
5883,CACO-2
5884,U-2 OS
5885,HeLa
5886,U-2 OS
5887,RT4
5888,HeLa
5889,HEK 293
5890,HEK 293
5891,CACO-2
5892,RT4
5893,A549
5894,HEK 293
5895,RT4
5896,MCF7
5897,MCF7
5898,CACO-2
5899,MCF7
5900,U-251 MG
5901,MCF7
5902,HEK 293
5903,HeLa
5904,A549
5905,HeLa
5906,MCF7
5907,HeLa
5908,HEK 293
5909,CACO-2
5910,RT4
5911,HeLa
5912,RT4
5913,U-2 OS
5914,RT4
5915,HeLa
5916,HEK 293
5917,HEK 293
5918,MCF7
5919,MCF7
5920,CACO-2
5921,MCF7
5922,HEK 293
5923,RT4
5924,HEK 293
5925,RT4
5926,MCF7
5927,RT4
5928,A549
5929,RT4
5930,HEK 293
5931,HeLa
5932,HeLa
5933,HEK 293
5934,CACO-2
5935,HeLa
5936,CACO-2
5937,MCF7
5938,PC-3
5939,PC-3
5940,U-251 MG
5941,MCF7
5942,RT4
5943,HeLa
5944,HEK 293
5945,CACO-2
5946,MCF7
5947,RT4
5948,HEK 293
5949,HEK 293
5950,U-251 MG
5951,U-2 OS
5952,HEK 293
5953,U-251 MG
5954,RT4
5955,HEK 293
5956,PC-3
5957,MCF7
5958,HEK 293
5959,RT4
5960,HeLa
5961,RT4
5962,MCF7
5963,U-2 OS
5964,A549
5965,CACO-2
5966,HEK 293
5967,HEK 293
5968,HEK 293
5969,U-251 MG
5970,U-251 MG
5971,CACO-2
5972,MCF7
5973,RT4
5974,U-251 MG
5975,RT4
5976,PC-3
5977,RT4
5978,U-251 MG
5979,HEK 293
5980,U-251 MG
5981,HEK 293
5982,CACO-2
5983,RT4
5984,U-251 MG
5985,MCF7
5986,RT4
5987,A549
5988,U-251 MG
5989,HEK 293
5990,HeLa
5991,RT4
5992,HeLa
5993,MCF7
5994,MCF7
5995,CACO-2
5996,RT4
5997,RT4
5998,RT4
5999,A549
6000,RT4
6001,A549
6002,CACO-2
6003,PC-3
6004,U-251 MG
6005,RT4
6006,HEK 293
6007,U-2 OS
6008,A549
6009,HeLa
6010,U-251 MG
6011,CACO-2
6012,HeLa
6013,RT4
6014,CACO-2
6015,RT4
6016,RT4
6017,RT4
6018,CACO-2
6019,PC-3
6020,CACO-2
6021,CACO-2
6022,RT4
6023,RT4
6024,CACO-2
6025,CACO-2
6026,RT4
6027,RT4
6028,RT4
6029,CACO-2
6030,RT4
6031,RT4
6032,HEK 293
6033,PC-3
6034,HEK 293
6035,RT4
6036,U-251 MG
6037,RT4
6038,U-2 OS
6039,HEK 293
6040,HEK 293
6041,U-2 OS
6042,MCF7
6043,MCF7
6044,MCF7
6045,RT4
6046,CACO-2
6047,RT4
6048,MCF7
6049,U-2 OS
6050,HEK 293
6051,CACO-2
6052,CACO-2
6053,U-2 OS
6054,HEK 293
6055,U-251 MG
6056,CACO-2
6057,CACO-2
6058,RT4
6059,CACO-2
6060,RT4
6061,RT4
6062,U-2 OS
6063,CACO-2
6064,U-2 OS
6065,HEK 293
6066,CACO-2
6067,CACO-2
6068,PC-3
6069,HeLa
6070,PC-3
6071,CACO-2
6072,RT4
6073,RT4
6074,A549
6075,CACO-2
6076,MCF7
6077,U-2 OS
6078,CACO-2
6079,MCF7
6080,U-2 OS
6081,RT4
6082,HeLa
6083,A549
6084,HEK 293
6085,HEK 293
6086,U-251 MG
6087,CACO-2
6088,HEK 293
6089,HeLa
6090,PC-3
6091,A549
6092,RT4
6093,HEK 293
6094,RT4
6095,U-251 MG
6096,U-2 OS
6097,CACO-2
6098,PC-3
6099,RT4
6100,HEK 293
6101,PC-3
6102,HEK 293
6103,U-2 OS
6104,RT4
6105,MCF7
6106,HEK 293
6107,RT4
6108,U-2 OS
6109,U-251 MG
6110,RT4
6111,U-2 OS
6112,PC-3
6113,U-2 OS
6114,MCF7
6115,RT4
6116,CACO-2
6117,RT4
6118,U-251 MG
6119,U-2 OS
6120,MCF7
6121,U-251 MG
6122,PC-3
6123,CACO-2
6124,U-251 MG
6125,CACO-2
6126,RT4
6127,RT4
6128,RT4
6129,RT4
6130,A549
6131,U-251 MG
6132,HeLa
6133,CACO-2
6134,CACO-2
6135,CACO-2
6136,HEK 293
6137,MCF7
6138,HeLa
6139,PC-3
6140,A549
6141,CACO-2
6142,HEK 293
6143,A549
6144,A549
6145,HeLa
6146,HEK 293
6147,RT4
6148,RT4
6149,CACO-2
6150,CACO-2
6151,CACO-2
6152,MCF7
6153,U-2 OS
6154,RT4
6155,U-251 MG
6156,HEK 293
6157,RT4
6158,A549
6159,CACO-2
6160,MCF7
6161,HEK 293
6162,MCF7
6163,MCF7
6164,MCF7
6165,RT4
6166,A549
6167,RT4
6168,HeLa
6169,RT4
6170,CACO-2
6171,CACO-2
6172,U-251 MG
6173,RT4
6174,U-251 MG
6175,U-2 OS
6176,RT4
6177,CACO-2
6178,HeLa
6179,A549
6180,RT4
6181,RT4
6182,HEK 293
6183,RT4
6184,A549
6185,HeLa
6186,HeLa
6187,RT4
6188,HEK 293
6189,U-251 MG
6190,HEK 293
6191,CACO-2
6192,HEK 293
6193,CACO-2
6194,RT4
6195,RT4
6196,CACO-2
6197,MCF7
6198,HEK 293
6199,PC-3
6200,A549
6201,HEK 293
6202,CACO-2
6203,PC-3
6204,CACO-2
6205,MCF7
6206,HEK 293
6207,MCF7
6208,MCF7
6209,RT4
6210,RT4
6211,CACO-2
6212,HEK 293
6213,MCF7
6214,RT4
6215,U-251 MG
6216,RT4
6217,PC-3
6218,U-2 OS
6219,PC-3
6220,U-251 MG
6221,HEK 293
6222,PC-3
6223,CACO-2
6224,RT4
6225,RT4
6226,A549
6227,PC-3
6228,MCF7
6229,RT4
6230,U-251 MG
6231,HeLa
6232,HEK 293
6233,U-251 MG
6234,HEK 293
6235,HEK 293
6236,U-251 MG
6237,A549
6238,CACO-2
6239,HEK 293
6240,MCF7
6241,HEK 293
6242,CACO-2
6243,CACO-2
6244,RT4
6245,CACO-2
6246,HEK 293
6247,CACO-2
6248,PC-3
6249,U-251 MG
6250,U-2 OS
6251,HEK 293
6252,U-251 MG
6253,MCF7
6254,RT4
6255,CACO-2
6256,RT4
6257,U-251 MG
6258,RT4
6259,CACO-2
6260,HEK 293
6261,RT4
6262,PC-3
6263,HEK 293
6264,CACO-2
6265,HEK 293
6266,RT4
6267,HEK 293
6268,MCF7
6269,CACO-2
6270,HEK 293
6271,U-251 MG
6272,MCF7
6273,U-2 OS
6274,MCF7
6275,A549
6276,U-251 MG
6277,U-2 OS
6278,CACO-2
6279,MCF7
6280,A549
6281,HeLa
6282,MCF7
6283,CACO-2
6284,RT4
6285,PC-3
6286,HEK 293
6287,RT4
6288,PC-3
6289,CACO-2
6290,U-2 OS
6291,CACO-2
6292,RT4
6293,HEK 293
6294,RT4
6295,A549
6296,HeLa
6297,U-251 MG
6298,A549
6299,U-2 OS
6300,U-2 OS
6301,HEK 293
6302,CACO-2
6303,CACO-2
6304,U-2 OS
6305,HeLa
6306,RT4
6307,MCF7
6308,U-251 MG
6309,A549
6310,RT4
6311,HEK 293
6312,RT4
6313,HEK 293
6314,MCF7
6315,U-251 MG
6316,U-2 OS
6317,RT4
6318,RT4
6319,MCF7
6320,U-251 MG
6321,CACO-2
6322,HEK 293
6323,CACO-2
6324,HEK 293
6325,HEK 293
6326,HEK 293
6327,RT4
6328,RT4
6329,PC-3
6330,MCF7
6331,U-2 OS
6332,HEK 293
6333,U-251 MG
6334,CACO-2
6335,RT4
6336,RT4
6337,U-251 MG
6338,HEK 293
6339,RT4
6340,HEK 293
6341,HeLa
6342,A549
6343,MCF7
6344,U-2 OS
6345,RT4
6346,RT4
6347,MCF7
6348,CACO-2
6349,HEK 293
6350,U-251 MG
6351,HEK 293
6352,RT4
6353,CACO-2
6354,HEK 293
6355,RT4
6356,CACO-2
6357,RT4
6358,CACO-2
6359,U-2 OS
6360,PC-3
6361,MCF7
6362,CACO-2
6363,RT4
6364,CACO-2
6365,RT4
6366,RT4
6367,U-251 MG
6368,U-2 OS
6369,RT4
6370,CACO-2
6371,U-2 OS
6372,PC-3
6373,CACO-2
6374,CACO-2
6375,U-2 OS
6376,U-2 OS
6377,CACO-2
6378,HEK 293
6379,MCF7
6380,HEK 293
6381,MCF7
6382,HeLa
6383,U-2 OS
6384,HeLa
6385,U-251 MG
6386,PC-3
6387,RT4
6388,HEK 293
6389,HEK 293
6390,RT4
6391,U-2 OS
6392,U-2 OS
6393,HEK 293
6394,RT4
6395,RT4
6396,HEK 293
6397,MCF7
6398,U-251 MG
6399,CACO-2
6400,MCF7
6401,CACO-2
6402,MCF7
6403,U-2 OS
6404,U-2 OS
6405,RT4
6406,RT4
6407,HeLa
6408,MCF7
6409,U-2 OS
6410,CACO-2
6411,CACO-2
6412,CACO-2
6413,CACO-2
6414,U-251 MG
6415,HeLa
6416,A549
6417,RT4
6418,HeLa
6419,MCF7
6420,MCF7
6421,U-251 MG
6422,U-2 OS
6423,CACO-2
6424,RT4
6425,U-251 MG
6426,MCF7
6427,CACO-2
6428,CACO-2
6429,CACO-2
6430,RT4
6431,A549
6432,U-2 OS
6433,A549
6434,HEK 293
6435,PC-3
6436,RT4
6437,RT4
6438,RT4
6439,U-2 OS
6440,CACO-2
6441,HEK 293
6442,RT4
6443,HEK 293
6444,U-251 MG
6445,HEK 293
6446,PC-3
6447,U-251 MG
6448,U-251 MG
6449,RT4
6450,CACO-2
6451,HeLa
6452,PC-3
6453,PC-3
6454,U-251 MG
6455,RT4
6456,RT4
6457,RT4
6458,RT4
6459,RT4
6460,CACO-2
6461,CACO-2
6462,HeLa
6463,MCF7
6464,MCF7
6465,RT4
6466,MCF7
6467,HEK 293
6468,U-251 MG
6469,MCF7
6470,CACO-2
6471,RT4
6472,A549
6473,RT4
6474,U-251 MG
6475,RT4
6476,RT4
6477,RT4
6478,MCF7
6479,PC-3
6480,RT4
6481,U-2 OS
6482,HeLa
6483,CACO-2
6484,CACO-2
6485,HeLa
6486,HeLa
6487,PC-3
6488,RT4
6489,RT4
6490,HeLa
6491,MCF7
6492,CACO-2
6493,RT4
6494,PC-3
6495,HEK 293
6496,U-2 OS
6497,CACO-2
6498,HEK 293
6499,U-2 OS
6500,MCF7
6501,RT4
6502,HEK 293
6503,CACO-2
6504,RT4
6505,HEK 293
6506,RT4
6507,RT4
6508,CACO-2
6509,MCF7
6510,HeLa
6511,HEK 293
6512,U-251 MG
6513,HEK 293
6514,HEK 293
6515,RT4
6516,HEK 293
6517,A549
6518,U-251 MG
6519,MCF7
6520,HEK 293
6521,MCF7
6522,HEK 293
6523,HEK 293
6524,HeLa
6525,RT4
6526,HEK 293
6527,RT4
6528,CACO-2
6529,CACO-2
6530,RT4
6531,CACO-2
6532,CACO-2
6533,CACO-2
6534,CACO-2
6535,CACO-2
6536,HEK 293
6537,HeLa
6538,MCF7
6539,RT4
6540,U-2 OS
6541,A549
6542,RT4
6543,RT4
6544,CACO-2
6545,PC-3
6546,HEK 293
6547,CACO-2
6548,A549
6549,CACO-2
6550,HEK 293
6551,U-2 OS
6552,HEK 293
6553,CACO-2
6554,MCF7
6555,MCF7
6556,CACO-2
6557,MCF7
6558,RT4
6559,CACO-2
6560,RT4
6561,A549
6562,PC-3
6563,U-251 MG
6564,U-251 MG
6565,U-2 OS
6566,HEK 293
6567,CACO-2
6568,HeLa
6569,CACO-2
6570,U-251 MG
6571,HEK 293
6572,HEK 293
6573,U-2 OS
6574,HeLa
6575,RT4
6576,RT4
6577,CACO-2
6578,RT4
6579,U-251 MG
6580,A549
6581,A549
6582,A549
6583,CACO-2
6584,CACO-2
6585,HEK 293
6586,CACO-2
6587,MCF7
6588,HeLa
6589,RT4
6590,U-2 OS
6591,RT4
6592,RT4
6593,CACO-2
6594,HEK 293
6595,A549
6596,HeLa
6597,CACO-2
6598,A549
6599,RT4
6600,CACO-2
6601,CACO-2
6602,CACO-2
6603,HEK 293
6604,HEK 293
6605,CACO-2
6606,HEK 293
6607,RT4
6608,CACO-2
6609,CACO-2
6610,HEK 293
6611,RT4
6612,RT4
6613,A549
6614,RT4
6615,PC-3
6616,RT4
6617,RT4
6618,A549
6619,CACO-2
6620,U-2 OS
6621,MCF7
6622,RT4
6623,HEK 293
6624,MCF7
6625,RT4
6626,HEK 293
6627,HEK 293
6628,U-2 OS
6629,RT4
6630,RT4
6631,RT4
6632,HEK 293
6633,MCF7
6634,RT4
6635,HeLa
6636,RT4
6637,CACO-2
6638,CACO-2
6639,CACO-2
6640,RT4
6641,CACO-2
6642,RT4
6643,U-2 OS
6644,MCF7
6645,HEK 293
6646,U-2 OS
6647,HEK 293
6648,A549
6649,RT4
6650,HEK 293
6651,U-2 OS
6652,HeLa
6653,RT4
6654,MCF7
6655,HEK 293
6656,HEK 293
6657,RT4
6658,HeLa
6659,HEK 293
6660,HEK 293
6661,HEK 293
6662,MCF7
6663,U-2 OS
6664,CACO-2
6665,U-2 OS
6666,HeLa
6667,HeLa
6668,HeLa
6669,RT4
6670,RT4
6671,RT4
6672,U-2 OS
6673,MCF7
6674,CACO-2
6675,CACO-2
6676,RT4
6677,RT4
6678,CACO-2
6679,PC-3
6680,RT4
6681,PC-3
6682,U-251 MG
6683,A549
6684,RT4
6685,MCF7
6686,HEK 293
6687,RT4
6688,U-2 OS
6689,HeLa
6690,A549
6691,U-2 OS
6692,A549
6693,RT4
6694,CACO-2
6695,HeLa
6696,RT4
6697,PC-3
6698,A549
6699,CACO-2
6700,RT4
6701,RT4
6702,RT4
6703,RT4
6704,HEK 293
6705,HEK 293
6706,RT4
6707,U-2 OS
6708,A549
6709,CACO-2
6710,RT4
6711,U-2 OS
6712,PC-3
6713,CACO-2
6714,U-2 OS
6715,U-251 MG
6716,HeLa
6717,U-2 OS
6718,U-251 MG
6719,MCF7
6720,A549
6721,U-251 MG
6722,CACO-2
6723,CACO-2
6724,HEK 293
6725,HeLa
6726,A549
6727,HEK 293
6728,CACO-2
6729,U-2 OS
6730,U-2 OS
6731,CACO-2
6732,CACO-2
6733,HEK 293
6734,RT4
6735,MCF7
6736,RT4
6737,CACO-2
6738,HEK 293
6739,MCF7
6740,RT4
6741,RT4
6742,RT4
6743,PC-3
6744,MCF7
6745,RT4
6746,MCF7
6747,U-2 OS
6748,HeLa
6749,HeLa
6750,HEK 293
6751,HEK 293
6752,HEK 293
6753,PC-3
6754,HeLa
6755,HEK 293
6756,CACO-2
6757,U-2 OS
6758,CACO-2
6759,A549
6760,PC-3
6761,HEK 293
6762,U-251 MG
6763,CACO-2
6764,CACO-2
6765,A549
6766,A549
6767,MCF7
6768,RT4
6769,A549
6770,RT4
6771,MCF7
6772,HeLa
6773,PC-3
6774,CACO-2
6775,CACO-2
6776,PC-3
6777,CACO-2
6778,RT4
6779,HEK 293
6780,CACO-2
6781,MCF7
6782,PC-3
6783,MCF7
6784,PC-3
6785,HEK 293
6786,HEK 293
6787,CACO-2
6788,RT4
6789,CACO-2
6790,PC-3
6791,HEK 293
6792,RT4
6793,RT4
6794,RT4
6795,CACO-2
6796,U-251 MG
6797,U-2 OS
6798,RT4
6799,U-251 MG
6800,CACO-2
6801,PC-3
6802,RT4
6803,MCF7
6804,U-2 OS
6805,U-251 MG
6806,PC-3
6807,HEK 293
6808,U-2 OS
6809,HEK 293
6810,HEK 293
6811,RT4
6812,PC-3
6813,PC-3
6814,RT4
6815,U-2 OS
6816,HEK 293
6817,RT4
6818,MCF7
6819,U-251 MG
6820,MCF7
6821,CACO-2
6822,PC-3
6823,PC-3
6824,MCF7
6825,CACO-2
6826,CACO-2
6827,A549
6828,A549
6829,RT4
6830,U-2 OS
6831,MCF7
6832,PC-3
6833,MCF7
6834,U-2 OS
6835,U-251 MG
6836,RT4
6837,U-2 OS
6838,HeLa
6839,MCF7
6840,A549
6841,HEK 293
6842,HeLa
6843,CACO-2
6844,HeLa
6845,PC-3
6846,RT4
6847,CACO-2
6848,U-251 MG
6849,RT4
6850,HEK 293
6851,RT4
6852,RT4
6853,CACO-2
6854,PC-3
6855,CACO-2
6856,HEK 293
6857,RT4
6858,MCF7
6859,CACO-2
6860,HEK 293
6861,CACO-2
6862,MCF7
6863,HEK 293
6864,MCF7
6865,CACO-2
6866,MCF7
